"","X","UniqueID","Year","MKBinary","MKOnsetAll","DiscPopEPR","PowerPopEPR","ExcludedGrpPerc","v2clsocgrp","v2clrgunev","RPR3","ElecDemocVDEM","wdi_expmil","ACDCumuCivWar","GDPPerCap1","bicc_milper","Tinder","Flame","LogGDPPC","lagMKBinary","CowCode"
"3845",3845,490.2003,2003,0,0,0,0.553,0.538461538461538,0.831198347,-0.447079137,1.09,0.195903818,0.880641831187719,0,269,3.85,0.0546561058356448,-0.374775194354274,5.59471137960184,0,490
"3846",3846,490.2004,2004,1,1,0,0.553,0.538461538461538,0.831198347,-0.447079137,1.07,0.194241772,1.33661694277104,0,278,3.49,0.0523813590647619,-0.386351738472276,5.62762111369064,1,490
"3847",3847,490.2005,2005,0,0,0,0.553,0.538461538461538,0.831198347,-0.447079137,1.04,0.195559092,1.38079545825312,0,286,3.48,0.0521321299161306,-0.387607958581123,5.65599181081985,0,490
"3848",3848,490.2006,2006,1,1,0,0.553,0.538461538461538,0.831198347,-0.447079137,1,0.376526174,1.43463135989577,1,292,3.33,0.077619927750815,-0.235182866681209,5.67675380226828,1,490
"3849",3849,490.2007,2007,1,0,0,0.613,0.692307692307692,0.831198347,-0.447079137,0.937,0.38547621,1.25407562128817,1,300,3.87,0.610282121193106,-0.240190856604206,5.7037824746562,1,490
"3850",3850,490.2008,2008,1,0,0,0.613,0.692307692307692,0.831198347,-0.447079137,0.947,0.38034453,0.833062936229872,1,309,3.88,0.61063860257842,-0.238121865826272,5.73334127689775,1,490
"3851",3851,490.2009,2009,1,0,0,0.613,0.692307692307692,0.831198347,-0.761150441,0.929,0.380401217,0.670095585732152,0,307,3.86,0.604262849452156,-0.278021874592493,5.7268477475872,1,490
"3852",3852,490.201,2010,0,0,0,0.613,0.692307692307692,0.736678272,-0.761150441,0.936,0.373417146,0.894993238439706,0,318,3.87,0.595892066229325,-0.329319087237658,5.76205138278018,0,490
"3853",3853,500.197,1970,0,0,0.245,0.28,0.75,1.176558217,-1.165364738,1.4,0.206259932,2.11403801267089,0,537,4.53,0.797095941280857,-0.311714599647189,6.28599809450886,0,500
"3854",3854,500.1971,1971,1,1,0.245,0.28,0.75,1.176558217,-1.165364738,1.4,0.179645485,3.71777141163687,0,1602,3.4,0.787103641816024,-0.365394575100476,7.3790081276283,1,500
"3855",3855,500.1972,1972,1,0,0.205,0.44,0.875,0.377238424,-1.165364738,1.38,0.090521574,4.35586854460094,0,6036.818714,3.85,1.14399619412221,-0.837829822516977,8.70563244919199,1,500
"3856",3856,500.1973,1973,1,0,0.205,0.44,0.875,0.377238424,-1.165364738,1.38,0.088489305,3.74712076340902,0,4386.745412,4.5,1.14649062299733,-0.826325510171986,8.38634286711391,1,500
"3857",3857,500.1974,1974,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.36,0.088489305,3.88534166553457,0,8715,3.19,1.13977748580116,-0.84970753398675,9.07280095795412,1,500
"3858",3858,500.1975,1975,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.38,0.088489305,3.02552269730646,0,855,3.9,1.14348916861183,-0.831367827992612,6.75110146893676,1,500
"3859",3859,500.1976,1976,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.42,0.088489305,3.41396641196421,0,379,5.31,1.14600029069757,-0.824133653668529,5.93753620508243,1,500
"3860",3860,500.1977,1977,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.46,0.088489305,2.18249198717949,0,1988,3.47,1.14537982758125,-0.818233332979488,7.59488438721652,1,500
"3861",3861,500.1978,1978,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.46,0.088489305,2.10810907915065,0,482,3.14,1.14485280414677,-0.819624139700349,6.1779441140506,1,500
"3862",3862,500.1979,1979,1,0,0.47,0.129,0.875,0.377238424,-1.165364738,1.45,0.091763726,1.80865113778474,1,341,3.36,1.14638504782116,-0.811569927810365,5.83188247728352,1,500
"3863",3863,500.198,1980,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.47,0.218329754,2.37664810663581,1,67262,6.16,1.08427646016818,-0.321405062703796,11.1163507202075,1,500
"3864",3864,500.1981,1981,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.49,0.249911784,2.02385403424811,1,1173,3.32,1.08388497705221,-0.308918691306942,7.06731984865348,1,500
"3865",3865,500.1982,1982,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.49,0.250653068,1.88932261768083,1,303,3.48,1.08464426140546,-0.305226183423145,5.71373280550937,1,500
"3866",3866,500.1983,1983,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.5,0.250653068,2.14558845409909,1,311,5.75,1.0889678928704,-0.291531764217993,5.73979291217923,1,500
"3867",3867,500.1984,1984,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.52,0.250653068,3.22435206106054,1,300,5.47,1.08608298724048,-0.307483660338617,5.7037824746562,1,500
"3868",3868,500.1985,1985,1,0,0.539,0,0.833333333333333,1.169114345,-1.165364738,1.53,0.158874952,3.94031633501713,1,281,4.62,1.06936017649971,-0.402539004965342,5.63835466933375,1,500
"3869",3869,500.1986,1986,1,0,0.18,0,0.571428571428571,1.169114345,-1.145809522,1.54,0.132796159,4.30917612096189,1,273,3.76,0.176493190812914,-0.306394363229429,5.60947179518496,1,500
"3870",3870,500.1987,1987,0,0,0.18,0,0.571428571428571,1.169114345,-0.948561307,1.52,0.134525164,4.51062199951592,1,274,4.39,0.181502260449098,-0.278429502790695,5.61312810638807,0,500
"3871",3871,500.1988,1988,0,0,0.18,0,0.571428571428571,1.169114345,-0.948561307,1.52,0.138375103,3.8293534690317,1,286,3.9,0.182604753921623,-0.269210875493049,5.65599181081985,0,500
"3872",3872,500.1989,1989,0,0,0.18,0,0.571428571428571,1.169114345,-0.948561307,1.5,0.189037748,3.4855395865133,1,294,4,0.190780768772634,-0.220994764576274,5.68357976733868,0,500
"3873",3873,500.199,1990,1,1,0.239,0,0.625,1.169114345,-0.948561307,1.54,0.266098374,3.33565328508803,1,302,4.34,0.38570396238191,-0.1683102891789,5.71042701737487,1,500
"3874",3874,500.1991,1991,1,0,0.239,0,0.625,1.169114345,-0.948561307,1.55,0.272228762,2.95054532816685,1,308,4.33,0.38757481134303,-0.157145874218352,5.73009978297357,1,500
"3875",3875,500.1992,1992,0,0,0.239,0,0.625,1.169114345,-0.948561307,1.55,0.275831889,2.16117359246945,1,308,4.32,0.389909779744992,-0.143104134219369,5.73009978297357,0,500
"3876",3876,500.1993,1993,0,0,0.239,0,0.625,1.169114345,-0.948561307,1.51,0.289221169,1.93396789802702,0,323,4.21,0.391730424626984,-0.131440190556241,5.77765232322266,0,500
"3877",3877,500.1994,1994,0,0,0.239,0,0.625,1.169114345,-0.948561307,1.52,0.32450345,2.31775550136696,1,333,4.1,0.39585065790754,-0.106505008110562,5.80814248998044,0,500
"3878",3878,500.1995,1995,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.52,0.330185993,2.29261311131381,1,360,4.09,0.367499200552013,-0.280955881687683,5.88610403145016,0,500
"3879",3879,500.1996,1996,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.52,0.323070213,2.313466857473,1,380,4.08,0.366393360553977,-0.287475826448449,5.94017125272043,0,500
"3880",3880,500.1997,1997,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.52,0.330043778,2.2794312181775,1,388,3.94,0.367191072926155,-0.281998511410932,5.96100533962327,0,500
"3881",3881,500.1998,1998,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.52,0.330043778,2.53481060731152,1,394,3.76,0.366216955946406,-0.286880600712282,5.97635090929793,0,500
"3882",3882,500.1999,1999,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.51,0.330043778,2.84361193043436,1,413,3.75,0.365373504621186,-0.291825563649859,6.02344759296103,0,500
"3883",3883,500.2,2000,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.5,0.337001687,2.48144087422562,1,412,4.04,0.367736070670308,-0.279196145870204,6.02102334934953,0,500
"3884",3884,500.2001,2001,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.5,0.298296167,2.32165415499148,1,419,4.03,0.362448993208777,-0.310527438799793,6.03787091992214,0,500
"3885",3885,500.2002,2002,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.48,0.290139835,2.35775627806104,1,441,3.94,0.360775062653862,-0.31988625208097,6.08904487544685,0,500
"3886",3886,500.2003,2003,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.47,0.285800061,2.40472187448937,1,453,4.03,0.360119115072179,-0.324201902601752,6.11589212548303,0,500
"3887",3887,500.2004,2004,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.45,0.298004267,2.30987016892134,1,467,3.69,0.361184077095081,-0.315961076417092,6.1463292576689,0,500
"3888",3888,500.2005,2005,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.42,0.321476214,2.40372235751696,1,480,3.67,0.364024730566673,-0.298817041342243,6.17378610390194,0,500
"3889",3889,500.2006,2006,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.4,0.35094151,2.19795216148987,1,514,3.66,0.368560337972316,-0.2716711035338,6.24222326545517,0,500
"3890",3890,500.2007,2007,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.39,0.359211991,2.05094611566656,1,538,3.64,0.369957636307401,-0.263184130266415,6.28785856016178,0,500
"3891",3891,500.2008,2008,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.38,0.360337967,2.19014663364559,1,565,3.63,0.36967165606385,-0.26479198386058,6.33682573114644,0,500
"3892",3892,500.2009,2009,0,0,0.239,0,0.625,0.770464933,-0.948561307,1.38,0.359409616,1.45644099235793,1,583,3.61,0.37119636152257,-0.255519553284001,6.36818718635049,0,500
"3893",3893,500.201,2010,0,0,0.239,0,0.625,0.76081159,-0.8090305,1.38,0.346693669,3.2374138696337,1,595,3.57,0.367320922134935,-0.277742085288695,6.38856140554563,0,500
"3894",3894,501.197,1970,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.32,0.216867923,1.06171201061712,0,601,3.25,-0.56963961052262,-0.71353619916642,6.39859493453521,0,501
"3895",3895,501.1971,1971,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.34,0.217416825,1.24145857606197,0,709,4,-0.568175129025844,-0.708911597120455,6.56385552653213,0,501
"3896",3896,501.1972,1972,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.38,0.219129736,1.41110815838427,0,801,3.96,-0.567980935821077,-0.707812017175874,6.68586094706836,0,501
"3897",3897,501.1973,1973,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.36,0.220854716,1.49151770465672,0,818,3.88,-0.568297470670966,-0.709166315837858,6.70686233660275,0,501
"3898",3898,501.1974,1974,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.38,0.229171926,1.57278212501178,0,820,3.77,-0.567296419843509,-0.702774599431756,6.7093043402583,0,501
"3899",3899,501.1975,1975,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.44,0.233232058,1.65956380045124,0,798,4.48,-0.56476655745735,-0.69183571615053,6.68210859744981,0,501
"3900",3900,501.1976,1976,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.4,0.234951323,2.18474821133737,0,785,3.63,-0.56795984756197,-0.706193202390107,6.66568371778241,0,501
"3901",3901,501.1977,1977,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.4,0.234065156,3.28781117264369,0,828,4.36,-0.569100553388484,-0.716959478817422,6.71901315438526,0,501
"3902",3902,501.1978,1978,0,0,0.14,0.05,0.375,-0.003773025,-0.996349662,1.39,0.234062268,4.5152288350173,0,852,4.35,-0.572075743324783,-0.734705928020189,6.74758652682932,0,501
"3903",3903,501.1979,1979,0,0,0.41,0,0.375,-0.003773025,-0.996349662,1.39,0.227063976,4.66805424427088,0,883,4.07,-0.587154908689968,-0.827676120831567,6.78332520060396,0,501
"3904",3904,501.198,1980,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.42,0.22566157,3.73956580450507,0,898,4.88,-0.582389714157226,-0.803488529758766,6.8001700683022,0,501
"3905",3905,501.1981,1981,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.37,0.225946206,3.51844685242518,0,897,4.68,-0.582788183290585,-0.804477053868634,6.7990558620588,0,501
"3906",3906,501.1982,1982,1,1,0.41,0,0.375,0.006878529,-0.996349662,1.37,0.215137097,3.78944251634927,0,876,3.49,-0.587513847006217,-0.82635628248335,6.77536609093639,1,501
"3907",3907,501.1983,1983,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.36,0.203477151,3.49029176225811,0,855,3.39,-0.588835579136455,-0.8335796540187,6.75110146893676,0,501
"3908",3908,501.1984,1984,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.36,0.201796424,2.82656489165488,0,838,3.19,-0.587964402324309,-0.827257023132799,6.73101810048208,0,501
"3909",3909,501.1985,1985,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.33,0.201095515,2.37621464196581,0,842,4.04,-0.585536960658207,-0.817043620173531,6.73578001424233,0,501
"3910",3910,501.1986,1986,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.31,0.200941664,2.50382682815115,0,870,2.98,-0.588314228894773,-0.827888937518271,6.76849321164863,0,501
"3911",3911,501.1987,1987,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.31,0.202578741,3.13405888264187,0,890,0,-0.595855670498687,-0.857171802507884,6.79122146272619,0,501
"3912",3912,501.1988,1988,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.38,0.190978642,3.00336287623636,0,912,5.02,-0.585858779347709,-0.824481138754856,6.81563999007433,0,501
"3913",3913,501.1989,1989,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.4,0.192857685,2.75991011953351,0,923,3.36,-0.588327926457124,-0.830535183850502,6.82762923450285,0,501
"3914",3914,501.199,1990,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.33,0.208540514,2.87501716228704,0,930,3.63,-0.586479254942932,-0.820568320164307,6.8351845861473,0,501
"3915",3915,501.1991,1991,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.33,0.224890466,2.35427836082821,0,913,3.62,-0.582911258641188,-0.799242173762248,6.81673588059497,0,501
"3916",3916,501.1992,1992,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.35,0.303698912,1.90076923821019,0,877,3.64,-0.570128364761965,-0.723461585884698,6.77650699237218,0,501
"3917",3917,501.1993,1993,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.31,0.363169384,1.83776752755987,0,853,3.42,-0.562211188004776,-0.675029831447207,6.74875954749168,0,501
"3918",3918,501.1994,1994,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.29,0.367859413,1.64142552307473,0,850,3.41,-0.561305426240612,-0.669448268014516,6.74523634948436,0,501
"3919",3919,501.1995,1995,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.29,0.372708974,1.64814353653688,0,861,3.39,-0.560657181555314,-0.665493629703156,6.75809450442773,0,501
"3920",3920,501.1996,1996,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.3,0.369499794,1.4179547033567,0,871,3.38,-0.56050586855241,-0.664567320570037,6.7696419768525,0,501
"3921",3921,501.1997,1997,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.3,0.399925302,1.34063685800447,0,851,3.37,-0.555916876592414,-0.637242590093042,6.74641212857337,0,501
"3922",3922,501.1998,1998,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.28,0.399253803,1.22012223201422,0,855,3.36,-0.555967833163133,-0.637355764277553,6.75110146893676,0,501
"3923",3923,501.1999,1999,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.28,0.39584066,1.17802122755925,0,851,3.35,-0.556388401985827,-0.63979542627476,6.74641212857337,0,501
"3924",3924,501.2,2000,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.27,0.406741421,1.30326707000114,0,833,3.3,-0.555303323962266,-0.633046915535372,6.72503364216684,0,501
"3925",3925,501.2001,2001,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.27,0.412236011,1.50442894235661,0,841,3.34,-0.554885081519029,-0.630802126200249,6.73459165997295,0,501
"3926",3926,501.2002,2002,0,0,0.41,0,0.375,0.006878529,-0.996349662,1.27,0.453423115,1.62685331759665,0,823,3.28,-0.54929833071701,-0.597318311903003,6.71295620067707,0,501
"3927",3927,501.2003,2003,0,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.25,0.50745186,1.65009692679332,0,824,3.27,-0.955097670405703,-0.429733208413045,6.71417052990947,0,501
"3928",3928,501.2004,2004,0,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.23,0.510835763,1.61418283661441,0,843,3.25,-0.954775532274474,-0.427590347411948,6.73696695800186,0,501
"3929",3929,501.2005,2005,0,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.21,0.510604902,1.69068851648449,0,869,3.24,-0.955219434234469,-0.430067390776688,6.76734312526539,0,501
"3930",3930,501.2006,2006,0,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.21,0.508283724,1.45517741016444,0,900,3.23,-0.955032244037759,-0.428867633743439,6.80239476332431,0,501
"3931",3931,501.2007,2007,1,1,0.02,0.06,0.25,0.006878529,-0.996349662,1.22,0.425090114,1.54791249583401,0,936,3.22,-0.967278126779536,-0.501634891402393,6.84161547647759,1,501
"3932",3932,501.2008,2008,1,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.21,0.43878966,1.61585029427424,0,912,3.21,-0.965567704564705,-0.491372489481541,6.81563999007433,1,501
"3933",3933,501.2009,2009,0,0,0.02,0.06,0.25,0.006878529,-0.996349662,1.22,0.432626287,1.56144803484178,0,917,3.2,-0.966254453952169,-0.495451060652848,6.82110747225646,0,501
"3934",3934,501.201,2010,0,0,0.02,0.06,0.25,0.286410814,-0.911173607,1.22,0.450705311,1.55513786793997,0,967,3.19,-0.941371160615378,-0.342698465060253,6.87419849545329,0,501
"3935",3935,510.197,1970,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.55,0.233554183,0.204255974584937,0,1186,3.33,0.594425161502536,0.238286853874698,7.07834157955767,0,510
"3936",3936,510.1971,1971,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.57,0.233554183,1.21142657239652,0,1229,3.79,0.593275166474873,0.228775214608462,7.11395610956603,0,510
"3937",3937,510.1972,1972,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.55,0.233554183,5.20871715445088,0,501,3.18,0.582496112552343,0.167456944208943,6.21660610108486,0,510
"3938",3938,510.1973,1973,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.55,0.233554183,0.978995805176467,0,3642,3.86,0.593751260496182,0.231390674825869,8.20028826028755,0,510
"3939",3939,510.1974,1974,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.56,0.233554183,1.32900911804101,0,634,4.51,0.59442297415475,0.231863691373785,6.45204895443723,0,510
"3940",3940,510.1975,1975,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.58,0.234664143,3.10294772848129,0,2913.861686,3.45,0.588433201636319,0.201449254036467,7.9772345202889,0,510
"3941",3941,510.1976,1976,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.59,0.22967331,1.06366494440733,0,525,4.67,0.595130014534577,0.235086929634644,6.26339826259162,0,510
"3942",3942,510.1977,1977,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.58,0.23332725,2.87226096968113,0,1454,4.62,0.591254145773881,0.212112289740003,7.28207365809346,0,510
"3943",3943,510.1978,1978,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.64,0.23332725,0.547834285087313,0,2914,4.82,0.597705875912711,0.249382794417443,7.97728198675515,0,510
"3944",3944,510.1979,1979,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.63,0.23332725,1.68144094629442,0,332,3.57,0.592319953055508,0.22382560428767,5.80513496891649,0,510
"3945",3945,510.198,1980,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.66,0.230429141,1.75587879819291,0,360,3.86,0.592657370481913,0.22412104084016,5.88610403145016,0,510
"3946",3946,510.1981,1981,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.66,0.23014432,4.66626468678065,0,3949,3.88,0.585905791510797,0.183471634527831,8.28121766128665,0,510
"3947",3947,510.1982,1982,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.67,0.231270096,0.550313839097373,0,417,2.81,0.593456698137513,0.234491643751724,6.0330862217988,0,510
"3948",3948,510.1983,1983,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.68,0.231270096,3.48569231920779,0,475,3.6,0.588426804910621,0.199972741940758,6.16331480403464,0,510
"3949",3949,510.1984,1984,0,0,0.0085,0.02,0.666666666666667,1.719651632,-0.389824245,1.67,0.231270096,1.28131660511996,0,2358,3.77,0.593795876031075,0.231367532907157,7.76556908109732,0,510
"3950",3950,510.1985,1985,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.389824245,1.64,0.245984912,1.81872994981216,0,332,3.86,0.557369253214352,0.00685426548307614,5.80513496891649,0,510
"3951",3951,510.1986,1986,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.389824245,1.66,0.249202509,1.19148791004502,0,1211,4.14,0.560098294301345,0.021574350614546,7.09920174355309,0,510
"3952",3952,510.1987,1987,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.389824245,1.65,0.249812101,1.43415234010343,0,616,3.98,0.55917906243578,0.0169749606495882,6.42324696353352,0,510
"3953",3953,510.1988,1988,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.389824245,1.67,0.249812101,2.44752483067749,0,474,4.56,0.558269078935923,0.00825952057068817,6.16120732169508,0,510
"3954",3954,510.1989,1989,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.389824245,1.67,0.249812101,2.38264299802761,0,477,5.21,0.559797618084561,0.0139443141411443,6.16751649088834,0,510
"3955",3955,510.199,1990,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.376831568,1.66,0.271048228,2.04648408015958,0,494,0,0.552789211292562,-0.000191466244553861,6.20253551718792,0,510
"3956",3956,510.1991,1991,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.376831568,1.66,0.27539089,2.18177198549536,0,488,0,0.553107737372596,0.00168040558070414,6.19031540585315,0,510
"3957",3957,510.1992,1992,0,0,0.0085,0.02,0.666666666666667,1.21211718,-0.376831568,1.65,0.347963654,2.10602696006506,0,475,0,0.563746308890077,0.0649493282888032,6.16331480403464,0,510
"3958",3958,510.1993,1993,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.61,0.380436714,1.37928156816201,0,465,0,0.570930702763718,0.109303939076897,6.14203740558736,0,510
"3959",3959,510.1994,1994,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.61,0.393312253,1.29411575354294,0,457,4.72,0.583009768303221,0.156345112255975,6.12468339089421,0,510
"3960",3960,510.1995,1995,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.61,0.418638661,1.62721403741102,0,459,4.49,0.585437564767242,0.171922222382843,6.12905021006055,0,510
"3961",3961,510.1996,1996,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.62,0.438059072,1.5553494732249,0,467,4.47,0.588495843878667,0.19014585900937,6.1463292576689,0,510
"3962",3962,510.1997,1997,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.62,0.438059072,1.54354486772395,0,471,4.45,0.588480832079282,0.190163229787253,6.15485809401642,0,510
"3963",3963,510.1998,1998,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.6,0.438059072,1.43685836691974,0,476,4.43,0.58847438127538,0.190364750806212,6.16541785423142,0,510
"3964",3964,510.1999,1999,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.58,0.438059072,1.32501495314681,0,486,4.41,0.588479895228861,0.190638122568169,6.18620862390049,0,510
"3965",3965,510.2,2000,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.58,0.417852954,1.32592646198418,0,497,4.4,0.585514005138153,0.173071617151234,6.20859002609663,0,510
"3966",3966,510.2001,2001,1,1,0,0,0.666666666666667,1.21211718,-0.376831568,1.58,0.425254783,1.45160464399204,0,513,4.25,0.585982326303433,0.176620594951195,6.24027584517077,1,510
"3967",3967,510.2002,2002,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.54,0.425254783,1.30259858124467,0,535,4.32,0.586053285138162,0.17693587772116,6.28226674689601,0,510
"3968",3968,510.2003,2003,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.425254783,1.0743068797368,0,555,4.31,0.586667542780905,0.180612006715335,6.31896811374643,0,510
"3969",3969,510.2004,2004,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.425254783,0.994614643771447,0,582,4.29,0.586810039753308,0.181575248931978,6.36647044773144,0,510
"3970",3970,510.2005,2005,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.57,0.478845205,0.823941317876918,0,611,4.27,0.595179466163485,0.23130487114081,6.4150969591716,0,510
"3971",3971,510.2006,2006,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.484991873,0.792124010732366,0,620,4.39,0.596191235857629,0.236810423265173,6.42971947803914,0,510
"3972",3972,510.2007,2007,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.486116064,0.773035719210077,0,652,4.36,0.596335636772015,0.237828260510542,6.48004456192665,0,510
"3973",3973,510.2008,2008,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.486603275,0.708331843187391,0,667,4.34,0.596514310189594,0.239004156272295,6.50279004591562,0,510
"3974",3974,510.2009,2009,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.486603275,0.768094083029216,0,681,4.32,0.596333253326719,0.238024393485362,6.52356230614951,0,510
"3975",3975,510.201,2010,0,0,0,0,0.666666666666667,1.21211718,-0.376831568,1.55,0.498007692,0.908923797655268,0,702,4.28,0.597582510158665,0.245633952644429,6.55393340402581,0,510
"3976",3976,516.197,1970,1,0,0.85,0,0.5,1.323497498,1.785835496,1.05,0.097973185,3.09412450495031,0,265,5.38,-0.0395601337756559,-0.121741089620611,5.57972982598622,1,516
"3977",3977,516.1971,1971,1,0,0.85,0,0.5,1.323497498,1.785835496,1.07,0.097973185,1.03960910697578,0,269,4.01,-0.0374862021997008,-0.102054365128905,5.59471137960184,1,516
"3978",3978,516.1972,1972,1,0,0.85,0,0.5,1.323497498,1.785835496,1.1,0.097973185,1.45864397047519,0,249,2.93,-0.0404306612335761,-0.114129476626938,5.51745289646471,1,516
"3979",3979,516.1973,1973,1,0,0.85,0,0.5,1.323497498,1.785835496,1.1,0.097973185,1.94620428575534,0,263,4.77,-0.0376610571485923,-0.107389258740477,5.57215403217776,1,516
"3980",3980,516.1974,1974,0,0,0.85,0,0.5,1.323497498,1.785835496,1.08,0.097973185,2.22512366906343,0,258,3.86,-0.0404489732039305,-0.119106365879796,5.55295958492162,0,516
"3981",3981,516.1975,1975,0,0,0.85,0,0.5,1.323497498,1.785835496,1.08,0.097973185,2.02698422752898,0,257,4.02,-0.0396500610172386,-0.115168896524543,5.54907608489522,0,516
"3982",3982,516.1976,1976,0,0,0.85,0,0.5,1.323497498,1.785835496,1.07,0.093994433,2.22362419716824,0,272,5.88,-0.036848287569048,-0.108239135214401,5.605802066296,0,516
"3983",3983,516.1977,1977,0,0,0.85,0,0.5,1.323497498,1.785835496,1.05,0.094810338,2.5487943958992,0,297,3.65,-0.0424231020334257,-0.129603517980848,5.6937321388027,0,516
